출발역,도착역,소요시간_분,거리_m,환승횟수
상봉역,흑석역,39,19800,1
상봉역,공항시장역,67,37400,1
상수역,제기동역,34,16500,1
상수역,동묘앞역,26,14300,0
상수역,신설동역,32,15400,1
상수역,외대앞역,40,19800,1
상수역,남영역,22,6600,2
상수역,문래역,12,4400,1
상수역,아현역,14,5500,1
상수역,한양대역,34,16500,1
상수역,잠실나루역,46,23100,1
상수역,양천구청역,22,7700,2
상수역,신정네거리역,24,8800,2
상수역,독립문역,32,15400,1
상수역,무악재역,30,14300,1
상수역,금호역,26,12100,1
상수역,옥수역,28,9900,1
상수역,잠원역,34,16500,1
상수역,한성대입구역,32,15400,1
상수역,성신여대입구역,34,16500,1
상수역,수유역,42,20900,1
상수역,이촌역,20,6600,1
상수역,동작역,20,8800,1
상수역,마장역,34,16500,1
상수역,애오개역,12,4400,1
상수역,신금호역,28,13200,1
상수역,아차산역,42,20900,1
상수역,영등포시장역,20,8800,1
상수역,방이역,54,27500,1
상수역,보문역,30,16500,0
상수역,창신역,28,15400,0
상수역,효창공원앞역,8,4400,0
상수역,광흥창역,2,1100,0
상수역,월드컵경기장역,8,4400,0
상수역,고려대역,34,18700,0
상수역,공릉역,50,25300,1
상수역,어린이대공원역,46,20900,2
상수역,용마산역,48,22000,2
상수역,자양역,42,18700,2
상수역,하계역,52,26400,1
상수역,남성역,28,11000,2
상수역,암사역,52,24200,2
상수역,몽촌토성역,54,25300,2
상수역,강동구청역,52,24200,2
상수역,송파역,56,26400,2
상수역,석촌역,46,24200,2
상수역,노들역,21,7700,2
상수역,선유도역,14,3300,2
상수역,한성백제역,50,26400,2
상수역,양천향교역,24,9900,2
상수역,흑석역,23,8800,2
상수역,공항시장역,30,13200,2
상왕십리역,제기동역,16,3300,2
상왕십리역,동묘앞역,8,2200,1
상왕십리역,신설동역,20,8800,1
상왕십리역,외대앞역,18,4400,2
상왕십리역,남영역,20,8800,1
상왕십리역,문래역,30,16500,0
상왕십리역,아현역,16,8800,0
상왕십리역,한양대역,4,2200,0
상왕십리역,잠실나루역,16,8800,0
상왕십리역,양천구청역,40,19800,1
상왕십리역,신정네거리역,42,20900,1
상왕십리역,독립문역,20,8800,1
상왕십리역,무악재역,22,9900,1
상왕십리역,금호역,20,8800,1
상왕십리역,옥수역,14,3300,1
상왕십리역,잠원역,28,13200,1
상왕십리역,한성대입구역,14,5500,1
상왕십리역,성신여대입구역,16,6600,1
상왕십리역,수유역,24,11000,1
상왕십리역,이촌역,22,6600,1
상왕십리역,동작역,26,12100,1
상왕십리역,마장역,8,2200,1
상왕십리역,애오개역,20,8800,1
상왕십리역,신금호역,10,3300,1
상왕십리역,아차산역,16,6600,1
상왕십리역,영등포시장역,32,15400,1
상왕십리역,방이역,28,13200,1
상왕십리역,보문역,12,4400,1
상왕십리역,창신역,10,3300,1
상왕십리역,효창공원앞역,22,9900,1
상왕십리역,광흥창역,28,13200,1
상왕십리역,월드컵경기장역,34,16500,1
상왕십리역,고려대역,16,6600,1
상왕십리역,공릉역,36,17600,1
상왕십리역,어린이대공원역,16,6600,1
상왕십리역,용마산역,22,9900,1
상왕십리역,자양역,16,6600,1
상왕십리역,하계역,38,18700,1
상왕십리역,남성역,34,16500,1
상왕십리역,암사역,30,14300,1
상왕십리역,몽촌토성역,24,11000,1
상왕십리역,강동구청역,26,12100,1
상왕십리역,송파역,26,12100,1
상왕십리역,석촌역,24,11000,1
상왕십리역,노들역,30,12100,2
상왕십리역,선유도역,32,15400,1
상왕십리역,한성백제역,35,17600,1
상왕십리역,양천향교역,42,22000,1
상왕십리역,흑석역,32,13200,2
상왕십리역,공항시장역,48,25300,1
상월곡역,제기동역,18,7700,1
상월곡역,동묘앞역,12,6600,0
상월곡역,신설동역,14,5500,1
상월곡역,외대앞역,12,4400,1
상월곡역,남영역,30,14300,1
상월곡역,문래역,46,23100,1
상월곡역,아현역,32,15400,1
상월곡역,한양대역,24,11000,1
상월곡역,잠실나루역,36,17600,1
상월곡역,양천구청역,50,23100,2
상월곡역,신정네거리역,52,24200,2
상월곡역,독립문역,36,17600,1
상월곡역,무악재역,38,18700,1
상월곡역,금호역,24,11000,1
상월곡역,옥수역,26,12100,1
상월곡역,잠원역,32,15400,1
상월곡역,한성대입구역,20,6600,2
상월곡역,성신여대입구역,14,5500,1
상월곡역,수유역,24,8800,2
상월곡역,이촌역,36,17600,1
상월곡역,동작역,38,18700,1
상월곡역,마장역,28,13200,1
상월곡역,애오개역,34,16500,1
상월곡역,신금호역,22,9900,1
상월곡역,아차산역,36,17600,1
상월곡역,영등포시장역,46,23100,1
상월곡역,방이역,48,24200,1
상월곡역,보문역,8,4400,0
상월곡역,창신역,10,5500,0
상월곡역,효창공원앞역,30,16500,0
상월곡역,광흥창역,36,19800,0
상월곡역,월드컵경기장역,46,25300,0
상월곡역,고려대역,4,2200,0
상월곡역,공릉역,12,4400,1
상월곡역,어린이대공원역,28,13200,1
상월곡역,용마산역,22,9900,1
상월곡역,자양역,32,15400,1
상월곡역,하계역,14,5500,1
상월곡역,남성역,50,25300,1
상월곡역,암사역,46,20900,2
상월곡역,몽촌토성역,44,19800,2
상월곡역,강동구청역,46,20900,2
상월곡역,송파역,46,20900,2
상월곡역,석촌역,44,19800,2
상월곡역,노들역,40,17600,2
상월곡역,선유도역,47,22000,2
상월곡역,한성백제역,52,24200,2
상월곡역,양천향교역,57,28600,2
상월곡역,흑석역,42,18700,2
상월곡역,공항시장역,62,31900,2
상일동역,제기동역,40,16500,2
상일동역,동묘앞역,40,19800,1
상일동역,신설동역,42,17600,2
상일동역,외대앞역,42,17600,2
상일동역,남영역,50,25300,1
상일동역,문래역,62,31900,1
상일동역,아현역,48,24200,1
상일동역,한양대역,32,15400,1
상일동역,잠실나루역,28,11000,2
상일동역,양천구청역,78,40700,1
상일동역,신정네거리역,76,39600,1
상일동역,독립문역,48,24200,1
상일동역,무악재역,50,25300,1
상일동역,금호역,44,17600,2
상일동역,옥수역,38,16500,1
상일동역,잠원역,50,25300,1
상일동역,한성대입구역,44,22000,1
상일동역,성신여대입구역,46,23100,1
상일동역,수유역,54,27500,1
상일동역,이촌역,46,19800,1
상일동역,동작역,45,25300,1
상일동역,마장역,24,13200,0
상일동역,애오개역,46,25300,0
상일동역,신금호역,30,16500,0
상일동역,아차산역,16,8800,0
상일동역,영등포시장역,58,31900,0
상일동역,방이역,16,8800,0
상일동역,보문역,44,22000,1
상일동역,창신역,42,20900,1
상일동역,효창공원앞역,50,25300,1
상일동역,광흥창역,56,28600,1
상일동역,월드컵경기장역,66,34100,1
상일동역,고려대역,48,24200,1
상일동역,공릉역,40,19800,1
상일동역,어린이대공원역,24,11000,1
상일동역,용마산역,26,12100,1
상일동역,자양역,28,13200,1
상일동역,하계역,42,20900,1
상일동역,남성역,46,23100,1
상일동역,암사역,18,7700,1
상일동역,몽촌토성역,20,8800,1
상일동역,강동구청역,18,7700,1
상일동역,송파역,26,12100,1
상일동역,석촌역,23,11000,1
상일동역,노들역,49,27500,1
상일동역,선유도역,59,34100,1
상일동역,한성백제역,20,8800,1
상일동역,양천향교역,69,40700,1
상일동역,흑석역,47,26400,1
상일동역,공항시장역,75,44000,1
새절역,제기동역,38,14300,2
새절역,동묘앞역,40,22000,0
새절역,신설동역,36,13200,2
새절역,외대앞역,44,17600,2
새절역,남영역,24,6600,2
새절역,문래역,22,9900,1
새절역,아현역,24,11000,1
새절역,한양대역,44,22000,1
새절역,잠실나루역,56,28600,1
새절역,양천구청역,32,13200,2
새절역,신정네거리역,34,14300,2
새절역,독립문역,18,7700,1
새절역,무악재역,16,6600,1
새절역,금호역,34,16500,1
새절역,옥수역,36,17600,1
새절역,잠원역,42,20900,1
새절역,한성대입구역,36,13200,2
새절역,성신여대입구역,38,14300,2
새절역,수유역,46,18700,2
새절역,이촌역,30,9900,1
새절역,동작역,34,16500,1
새절역,마장역,48,24200,1
새절역,애오개역,26,12100,1
새절역,신금호역,42,20900,1
새절역,아차산역,56,28600,1
새절역,영등포시장역,34,16500,1
새절역,방이역,68,35200,1
새절역,보문역,44,24200,0
새절역,창신역,42,23100,0
새절역,효창공원앞역,22,12100,0
새절역,광흥창역,16,8800,0
새절역,월드컵경기장역,6,3300,0
새절역,고려대역,48,26400,0
새절역,공릉역,64,33000,1
새절역,어린이대공원역,56,26400,2
새절역,용마산역,62,29700,2
새절역,자양역,56,26400,2
새절역,하계역,66,34100,1
새절역,남성역,42,18700,2
새절역,암사역,66,31900,2
새절역,몽촌토성역,64,30800,2
새절역,강동구청역,66,31900,2
새절역,송파역,66,31900,2
새절역,석촌역,56,29700,2
새절역,노들역,31,13200,2
새절역,선유도역,24,8800,2
새절역,한성백제역,60,31900,2
새절역,양천향교역,22,4400,2
새절역,흑석역,33,14300,2
새절역,공항시장역,24,5500,2
샛강역,제기동역,28,13200,1
샛강역,동묘앞역,24,11000,1
샛강역,신설동역,26,12100,1
샛강역,외대앞역,34,16500,1
샛강역,남영역,10,3300,1
샛강역,문래역,13,5500,1
샛강역,아현역,19,8800,1
샛강역,한양대역,39,19800,1
샛강역,잠실나루역,34,18700,1
샛강역,양천구청역,20,6600,2
샛강역,신정네거리역,22,7700,2
샛강역,독립문역,28,11000,2
샛강역,무악재역,30,12100,2
샛강역,금호역,26,13200,1
샛강역,옥수역,24,12100,1
샛강역,잠원역,18,8800,1
샛강역,한성대입구역,35,17600,1
샛강역,성신여대입구역,37,18700,1
샛강역,수유역,45,23100,1
샛강역,이촌역,13,5500,1
샛강역,동작역,7,4400,0
샛강역,마장역,36,17600,1
샛강역,애오개역,14,5500,1
샛강역,신금호역,30,14300,1
샛강역,아차산역,44,22000,1
샛강역,영등포시장역,10,3300,1
샛강역,방이역,40,23100,1
샛강역,보문역,32,13200,2
샛강역,창신역,30,12100,2
샛강역,효창공원앞역,16,3300,2
샛강역,광흥창역,19,6600,2
샛강역,월드컵경기장역,21,7700,2
샛강역,고려대역,36,15400,2
샛강역,공릉역,52,27500,1
샛강역,어린이대공원역,32,16500,1
샛강역,용마산역,38,19800,1
샛강역,자양역,28,14300,1
샛강역,하계역,54,28600,1
샛강역,남성역,20,8800,1
샛강역,암사역,43,24200,1
샛강역,몽촌토성역,37,20900,1
샛강역,강동구청역,39,22000,1
샛강역,송파역,35,19800,1
샛강역,석촌역,29,18700,0
샛강역,노들역,4,2200,0
샛강역,선유도역,7,4400,0
샛강역,한성백제역,33,20900,0
샛강역,양천향교역,17,11000,0
샛강역,흑석역,6,3300,0
샛강역,공항시장역,23,14300,0
서강대역,제기동역,32,13200,1
서강대역,동묘앞역,27,12100,1
서강대역,신설동역,30,12100,1
서강대역,외대앞역,38,13200,1
서강대역,남영역,15,4400,1
서강대역,문래역,15,5500,1
서강대역,아현역,13,4400,1
서강대역,한양대역,33,11000,1
서강대역,잠실나루역,45,17600,1
서강대역,양천구청역,25,8800,2
서강대역,신정네거리역,27,9900,2
서강대역,독립문역,27,9900,2
서강대역,무악재역,29,11000,2
서강대역,금호역,27,8800,1
서강대역,옥수역,21,7700,0
서강대역,잠원역,31,11000,1
서강대역,한성대입구역,30,12100,1
서강대역,성신여대입구역,32,13200,1
서강대역,수유역,40,17600,1
서강대역,이촌역,12,4400,0
서강대역,동작역,18,5500,1
서강대역,마장역,31,14300,1
서강대역,애오개역,9,2200,1
서강대역,신금호역,25,11000,1
서강대역,아차산역,39,18700,1
서강대역,영등포시장역,17,6600,1
서강대역,방이역,51,25300,1
서강대역,보문역,31,14300,1
서강대역,창신역,29,13200,1
서강대역,효창공원앞역,6,2200,0
서강대역,광흥창역,11,3300,1
서강대역,월드컵경기장역,15,4400,1
서강대역,고려대역,35,16500,1
서강대역,공릉역,51,18700,1
서강대역,어린이대공원역,43,18700,2
서강대역,용마산역,49,17600,1
서강대역,자양역,40,15400,2
서강대역,하계역,53,19800,1
서강대역,남성역,26,7700,2
서강대역,암사역,49,22000,2
서강대역,몽촌토성역,51,23100,2
서강대역,강동구청역,49,22000,2
서강대역,송파역,55,20900,2
서강대역,석촌역,44,19800,2
서강대역,노들역,21,5500,2
서강대역,선유도역,17,4400,2
서강대역,한성백제역,48,22000,2
서강대역,양천향교역,27,11000,2
서강대역,흑석역,23,6600,2
서강대역,공항시장역,33,14300,2
서대문역,제기동역,18,7700,1
서대문역,동묘앞역,14,5500,1
서대문역,신설동역,16,6600,1
서대문역,외대앞역,24,11000,1
서대문역,남영역,16,6600,1
서대문역,문래역,22,9900,1
서대문역,아현역,8,2200,1
서대문역,한양대역,20,8800,1
서대문역,잠실나루역,32,15400,1
서대문역,양천구청역,36,17600,1
서대문역,신정네거리역,34,16500,1
서대문역,독립문역,14,5500,1
서대문역,무악재역,16,6600,1
서대문역,금호역,18,7700,1
서대문역,옥수역,20,8800,1
서대문역,잠원역,26,12100,1
서대문역,한성대입구역,18,7700,1
서대문역,성신여대입구역,20,8800,1
서대문역,수유역,28,13200,1
서대문역,이촌역,20,6600,1
서대문역,동작역,24,12100,1
서대문역,마장역,18,9900,0
서대문역,애오개역,4,2200,0
서대문역,신금호역,12,6600,0
서대문역,아차산역,26,14300,0
서대문역,영등포시장역,16,8800,0
서대문역,방이역,38,20900,0
서대문역,보문역,22,9900,1
서대문역,창신역,20,8800,1
서대문역,효창공원앞역,12,4400,1
서대문역,광흥창역,14,5500,1
서대문역,월드컵경기장역,24,11000,1
서대문역,고려대역,26,12100,1
서대문역,공릉역,46,23100,1
서대문역,어린이대공원역,30,14300,1
서대문역,용마산역,32,15400,1
서대문역,자양역,34,16500,1
서대문역,하계역,48,24200,1
서대문역,남성역,38,16500,2
서대문역,암사역,36,17600,1
서대문역,몽촌토성역,38,18700,1
서대문역,강동구청역,36,17600,1
서대문역,송파역,44,22000,1
서대문역,석촌역,42,20900,1
서대문역,노들역,21,9900,1
서대문역,선유도역,21,9900,1
서대문역,한성백제역,42,20900,1
서대문역,양천향교역,32,16500,1
서대문역,흑석역,23,11000,1
서대문역,공항시장역,37,19800,1
서빙고역,제기동역,21,6600,1
서빙고역,동묘앞역,25,8800,1
서빙고역,신설동역,23,7700,1
서빙고역,외대앞역,23,7700,1
서빙고역,남영역,12,3300,1
서빙고역,문래역,30,11000,1
서빙고역,아현역,28,9900,1
서빙고역,한양대역,18,5500,1
서빙고역,잠실나루역,30,12100,1
서빙고역,양천구청역,28,9900,2
서빙고역,신정네거리역,30,11000,2
서빙고역,독립문역,28,12100,1
서빙고역,무악재역,30,13200,1
서빙고역,금호역,12,3300,1
서빙고역,옥수역,6,2200,0
서빙고역,잠원역,16,5500,1
서빙고역,한성대입구역,29,13200,1
서빙고역,성신여대입구역,31,14300,1
서빙고역,수유역,39,18700,1
서빙고역,이촌역,3,1100,0
서빙고역,동작역,9,2200,1
서빙고역,마장역,18,5500,1
서빙고역,애오개역,18,5500,1
서빙고역,신금호역,20,6600,1
서빙고역,아차산역,26,9900,1
서빙고역,영등포시장역,26,9900,1
서빙고역,방이역,38,16500,1
서빙고역,보문역,35,15400,1
서빙고역,창신역,33,14300,1
서빙고역,효창공원앞역,9,3300,0
서빙고역,광흥창역,19,6600,1
서빙고역,월드컵경기장역,29,12100,1
서빙고역,고려대역,39,17600,1
서빙고역,공릉역,36,13200,1
서빙고역,어린이대공원역,30,9900,2
서빙고역,용마산역,34,12100,1
서빙고역,자양역,30,9900,2
서빙고역,하계역,38,14300,1
서빙고역,남성역,17,4400,2
서빙고역,암사역,36,13200,2
서빙고역,몽촌토성역,38,14300,2
서빙고역,강동구청역,36,13200,2
서빙고역,송파역,40,15400,2
서빙고역,석촌역,35,16500,2
서빙고역,노들역,17,4400,2
서빙고역,선유도역,25,8800,2
서빙고역,한성백제역,39,18700,2
서빙고역,양천향교역,35,15400,2
서빙고역,흑석역,15,3300,2
